1.43	0.578528	-0.341901
1.44	0.57512	-0.340848
1.45	0.571722	-0.339783
1.46	0.568335	-0.338704
1.47	0.564959	-0.337613
1.48	0.561594	-0.336511
1.49	0.55824	-0.335396
1.5	0.554897	-0.334271
1.51	0.551566	-0.333134
1.52	0.548246	-0.331987
1.53	0.544938	-0.33083
1.54	0.541641	-0.329663
1.55	0.538356	-0.328486
1.56	0.535083	-0.3273
1.57	0.531822	-0.326105
1.58	0.528573	-0.324901
1.59	0.525336	-0.323689
1.6	0.522111	-0.322468
1.61	0.518899	-0.32124
1.62	0.515699	-0.320004
1.63	0.512511	-0.318761
1.64	0.509336	-0.317511
1.65	0.506174	-0.316254
1.66	0.503024	-0.314991
1.67	0.499887	-0.313721
1.68	0.496762	-0.312446
1.69	0.49365	-0.311164
1.7	0.490552	-0.309877
1.71	0.487466	-0.308585
1.72	0.484393	-0.307288
1.73	0.481333	-0.305987
1.74	0.478286	-0.30468
1.75	0.475253	-0.303369
1.76	0.472232	-0.302055
1.77	0.469225	-0.300736
1.78	0.466231	-0.299413
1.79	0.46325	-0.298087
1.8	0.460282	-0.296758
1.81	0.457328	-0.295426
1.82	0.454387	-0.294091
1.83	0.451459	-0.292753
1.84	0.448545	-0.291412
1.85	0.445645	-0.290069
1.86	0.442757	-0.288724
1.87	0.439884	-0.287377
1.88	0.437023	-0.286029
1.89	0.434177	-0.284678
1.9	0.431343	-0.283327
1.91	0.428524	-0.281974
1.92	0.425717	-0.280619
1.93	0.422925	-0.279264
1.94	0.420146	-0.277908
1.95	0.41738	-0.276551
1.96	0.414628	-0.275194
1.97	0.41189	-0.273837
1.98	0.409165	-0.272479
1.99	0.406454	-0.271121
2	0.403756	-0.269763
2.01	0.401072	-0.268405
2.02	0.398402	-0.267048
2.03	0.395745	-0.265691
2.04	0.393101	-0.264334
2.05	0.390472	-0.262979
2.06	0.387855	-0.261624
2.07	0.385253	-0.26027
2.08	0.382663	-0.258917
2.09	0.380088	-0.257565
2.1	0.377526	-0.256215
2.11	0.374977	-0.254866
2.12	0.372442	-0.253518
2.13	0.36992	-0.252172
2.14	0.367412	-0.250828
2.15	0.364917	-0.249486
2.16	0.362436	-0.248145
2.17	0.359967	-0.246807
2.18	0.357513	-0.24547
2.19	0.355071	-0.244136
2.2	0.352643	-0.242804
2.21	0.350229	-0.241474
2.22	0.347827	-0.240147
2.23	0.345439	-0.238822
2.24	0.343064	-0.2375
2.25	0.340702	-0.236181
2.26	0.338353	-0.234864
2.27	0.336018	-0.233551
2.28	0.333696	-0.23224
2.29	0.331386	-0.230932
2.3	0.32909	-0.229627
2.31	0.326807	-0.228326
2.32	0.324536	-0.227027
2.33	0.322279	-0.225732
2.34	0.320035	-0.22444
2.35	0.317803	-0.223152
2.36	0.315585	-0.221867
2.37	0.313379	-0.220585
2.38	0.311186	-0.219307
2.39	0.309005	-0.218033
2.4	0.306838	-0.216762
2.41	0.304683	-0.215495
2.42	0.30254	-0.214232
2.43	0.300411	-0.212973
2.44	0.298293	-0.211718
2.45	0.296189	-0.210466
2.46	0.294097	-0.209219
2.47	0.292017	-0.207976
2.48	0.28995	-0.206736
2.49	0.287894	-0.205501
2.5	0.285852	-0.20427
2.51	0.283821	-0.203043
2.52	0.281803	-0.20182
2.53	0.279797	-0.200602
2.54	0.277803	-0.199388
2.55	0.275821	-0.198178
2.56	0.273852	-0.196973
2.57	0.271894	-0.195772
2.58	0.269948	-0.194575
2.59	0.268014	-0.193383
2.6	0.266092	-0.192196
2.61	0.264182	-0.191013
2.62	0.262284	-0.189834
2.63	0.260397	-0.188661
2.64	0.258522	-0.187491
2.65	0.256659	-0.186327
2.66	0.254808	-0.185167
2.67	0.252967	-0.184012
2.68	0.251139	-0.182861
2.69	0.249322	-0.181715
2.7	0.247516	-0.180574
2.71	0.245722	-0.179438
2.72	0.243939	-0.178306
2.73	0.242167	-0.177179
2.74	0.240406	-0.176058
2.75	0.238657	-0.17494
2.76	0.236918	-0.173828
2.77	0.235191	-0.172721
2.78	0.233475	-0.171618
2.79	0.23177	-0.170521
2.8	0.230076	-0.169428
2.81	0.228392	-0.16834
2.82	0.22672	-0.167257
2.83	0.225058	-0.166179
2.84	0.223407	-0.165106
2.85	0.221766	-0.164038
2.86	0.220137	-0.162975
2.87	0.218517	-0.161917
2.88	0.216909	-0.160864
2.89	0.215311	-0.159816
2.9	0.213723	-0.158772
2.91	0.212146	-0.157734
2.92	0.210579	-0.156701
2.93	0.209022	-0.155673
2.94	0.207475	-0.15465
2.95	0.205939	-0.153631
2.96	0.204413	-0.152618
2.97	0.202897	-0.15161
2.98	0.201391	-0.150607
2.99	0.199895	-0.149608
3	0.198408	-0.148615
3.01	0.196932	-0.147627
3.02	0.195466	-0.146644
3.03	0.194009	-0.145666
3.04	0.192562	-0.144692
3.05	0.191125	-0.143724
3.06	0.189697	-0.142761
3.07	0.188279	-0.141803
3.08	0.186871	-0.140849
3.09	0.185472	-0.139901
3.1	0.184082	-0.138958
3.11	0.182702	-0.138019
3.12	0.181331	-0.137086
3.13	0.17997	-0.136158
3.14	0.178617	-0.135234
3.15	0.177274	-0.134316
3.16	0.17594	-0.133402
3.17	0.174615	-0.132493
3.18	0.173299	-0.13159
3.19	0.171992	-0.130691
